id,value
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Asplenium.sagittatum,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Asplenium.scolopendrium,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Asplenium.seelosii,2.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Asplenium.septentrionale,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Asplenium.terorense,0.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Asplenium.trichomanes,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Asplenium.viride,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Athyrium,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Athyrium.alpestre,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Athyrium.filix-femina,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Blechnum,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Blechnum.spicant,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Cystopteris,2.667
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Cystopteris.fragilis,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Cystopteris.montana,2.909
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Cystopteris.sudetica,1.5
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Diplazium,2.667
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Diplazium.caudatum,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Diplazium.sibiricum,2.667
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Gymnocarpium,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Gymnocarpium.dryopteris,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Gymnocarpium.jessoense,3.0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA.POLYPODIALES.ASPLENIACEAE.Gymnocarpium.robertianum,3.0
