id,value
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.DIOSCOREACEAE,1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.DIOSCOREACEAE.Dioscorea,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.DIOSCOREACEAE.Borderea,-1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.HYACINTHACEAE,1.889
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.HYACINTHACEAE.Drimia,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.HYACINTHACEAE.Scilla,1.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.HYACINTHACEAE.Bellevalia,1.5
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.HYACINTHACEAE.Hyacinthoides,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.HYACINTHACEAE.Leopoldia,0.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.HYACINTHACEAE.Ornithogalum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.IRIDACEAE,1.7
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.IRIDACEAE.Iris,1.857
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.IRIDACEAE.Crocus,1.333
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.LILIACEAE,1.077
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.LILIACEAE.Lilium,2.25
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.LILIACEAE.Fritillaria,0.429
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.LILIACEAE.Tulipa,1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.MELANTHIACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.MELANTHIACEAE.Veratrum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.RUSCACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.RUSCACEAE.Ruscus,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.SMILACACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.SMILACACEAE.Smilax,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.TRILLIACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.TRILLIACEAE.Paris,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.ASPHODELACEAE,1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.ASPHODELACEAE.Asphodelus,1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.DRACAENACEAE,0.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.DRACAENACEAE.Dracaena,0.0
